Province_State,3/14/21,3/15/21,3/16/21,3/17/21,3/18/21,3/19/21,3/20/21,3/21/21,3/22/21,3/23/21,3/24/21,3/25/21,3/26/21,3/27/21,3/28/21,3/29/21,3/30/21,3/31/21,4/1/21,4/2/21,4/3/21,4/4/21,4/5/21,4/6/21,4/7/21,4/8/21,4/9/21,4/10/21,4/11/21,4/12/21,4/13/21,4/14/21,4/15/21,4/16/21,4/17/21,4/18/21,4/19/21,4/20/21,4/21/21,4/22/21,4/23/21,4/24/21,4/25/21,4/26/21,4/27/21,4/28/21,4/29/21,4/30/21,5/1/21,5/2/21,5/3/21,5/4/21,5/5/21,5/6/21,5/7/21,5/8/21,5/9/21,5/10/21,5/11/21,5/12/21,5/13/21,5/14/21,5/15/21,5/16/21,5/17/21,5/18/21,5/19/21,5/20/21,5/21/21,5/22/21,5/23/21,5/24/21,5/25/21,5/26/21,5/27/21,5/28/21,5/29/21,5/30/21,5/31/21,6/1/21,6/2/21,6/3/21,6/4/21,6/5/21,6/6/21,6/7/21,6/8/21,6/9/21,6/10/21,6/11/21,6/12/21,6/13/21,6/14/21,6/15/21,6/16/21,6/17/21,6/18/21,6/19/21,6/20/21,6/21/21,6/22/21,6/23/21,6/24/21,6/25/21,6/26/21,6/27/21,6/28/21,6/29/21,6/30/21,7/1/21,7/2/21,7/3/21,7/4/21,7/5/21,7/6/21,7/7/21,7/8/21,7/9/21,7/10/21,7/11/21,7/12/21,7/13/21,7/14/21,7/15/21,7/16/21,7/17/21,7/18/21,7/19/21,7/20/21,7/21/21,7/22/21,7/23/21,7/24/21,7/25/21,7/26/21,7/27/21,7/28/21,7/29/21,7/30/21
Alabama,0.0,0.0018772442029070093,0.002381277065719433,0.0025638571750811827,0.0026906482901264918,0.0026451219522036122,0.002440672928118355,0.0027838990331796975,0.0031336176534359586,0.0039458960344667185,0.003088432588835264,0.003392672063384299,0.0035953044909459372,0.004491424840410692,0.00447409071475276,0.005281680453601536,0.004011394094297609,0.005623237488130872,0.004402020809424983,0.004529659151935517,0.005520150634284929,0.006211305637736402,0.004648930189214974,0.004814180259332047,0.0049788542756587124,0.006561247403461722,0.007105621380390273,0.006371818640889434,0.007506746241073422,0.0054042337668249365,0.008346701357410552,0.006304666091999527,0.008922688773811754,0.008826833133442772,0.009170539862721214,0.007757681697150875,0.008927054342774566,0.008351372077019095,0.00798345010263458,0.011422367015941048,0.008655000492327775,0.011211789094775068,0.009537900556873397,0.009261960234062594,0.011011224583579058,0.009448168649875296,0.012588224988700552,0.01237728855792921,0.011944121263799012,0.013201199316146703,0.013281928429194378,0.011063073121378096,0.010125641027526418,0.01253154619869799,0.011598337534034118,0.011932265233976046,0.013016444961467475,0.012339294183547003,0.010513824563514807,0.014578811478464324,0.011079950461621637,0.017582165203538152,0.013233341568200772,0.01567461274592496,0.01670755644848383,0.014229913138099775,0.017361556404458335,0.018965255073403364,0.016938856758332812,0.01937147030478356,0.0183838432123366,0.014071584749936321,0.014553934564412509,0.02085266870081726,0.019220425887890802,0.01449010030736902,0.015557694950584487,0.014800384588158787,0.01839721680594467,0.020817102974136845,0.019987876493964413,0.02043072716151372,0.01673241234770342,0.020228076326858423,0.021039719898147537,0.020608358618889135,0.01978069778881341,0.016992909389164288,0.02023365625305852,0.01722965739718875,0.019974350751380224,0.020130728259950086,0.022019357070012617,0.023000140417236362,0.020014898987171285,0.019425670624405224,0.018209562268667028,0.02016421369504582,0.020475331067858964,0.01666351338475749,0.022447730421270462,0.016823089454536276,0.016446948271861703,0.019650573971742566,0.024207568364951946,0.020598819525068007,0.02342999577661992,0.01814720407454711,0.0249531884040624,0.020308529363888852,0.01996942382926187,0.02403227084674802,0.022954398242556205,0.02045090756358692,0.023084103982792384,0.024541863132988367,0.023721704594766194,0.024772507214527926,0.024889776381056338,0.01841846827906456,0.02553969412218197,0.027162035289359718,0.022460976544246693,0.023376483047088784,0.025423010444194226,0.027226549314967118,0.02759724452784917,0.024032927282414875,0.023174522551986772,0.029280676971976602,0.03198393029890569,0.030227472965746457,0.030624254378878776,0.034674130680224034,0.03563960576107315,0.028956985752305073,0.033648247236604804,0.036415081275305274,0.02731691411620489
Alaska,0.0,0.00015213900031252483,0.00024189276390963654,0.0003474760171335765,0.00041100219830189985,0.0004895706948908156,0.00038532745490288856,0.00039988708325939306,0.0006835915358637968,0.000757560047309042,0.0007259242584480285,0.0009298564163704767,0.0009786643526197329,0.0011013888687586375,0.0010178576030908115,0.0008244859215246263,0.0012922410740642775,0.0010253969403211612,0.0012701381826493365,0.0013917650090782008,0.0017891260452172898,0.0016689740990580024,0.0018190188555110127,0.0018724209582184632,0.0022367286825129068,0.001973661129227475,0.002391317563389059,0.002059533626472172,0.0023111334116785406,0.002142664143773426,0.0023989165341362475,0.002661949405789009,0.0028596349439266883,0.002939244491829767,0.002790153560851597,0.002899943670135987,0.003308656799385183,0.002736244098002474,0.0027895703809695718,0.003335172549848111,0.0033820089242459356,0.003620172163590176,0.002874410364691413,0.002735228423672059,0.002636159460550818,0.0027277567014428986,0.0036518657586490544,0.003325883204637661,0.003359291322140746,0.0033618590261976214,0.00387423771323281,0.003729891383854288,0.00356419896299105,0.003719386185572638,0.004463113373233225,0.004483975161965635,0.0033689793135793828,0.004201099814984281,0.004419095709537583,0.0035411992911603394,0.004093478342981095,0.003351621618022766,0.0033149787015374415,0.004708401254821302,0.0032732177849642383,0.003484628183766081,0.003652308130038746,0.0048940953505783764,0.0034604209611167956,0.003476766026408949,0.004979459816007061,0.004484595912458242,0.004008680934914045,0.00351652366698647,0.004983049648768191,0.004283391765899705,0.004109338377141728,0.003805192709478576,0.003887914881477206,0.004740085434557826,0.004520326278433099,0.0049738307767526625,0.00474710536368625,0.0040611041897954826,0.004495987470253389,0.004673685776583937,0.004369277963884489,0.003786082405760087,0.005141771350650806,0.005224287209709419,0.0048456729412745475,0.003915865471654356,0.0042726132750172405,0.0036445752695800056,0.005360422005153562,0.004321702375904356,0.0038102561704198654,0.005176149242818946,0.004072546518132187,0.004611761964317604,0.005464310532056472,0.005386051771421935,0.0044533178409598174,0.004812667790382304,0.004144925298362586,0.003940537680292197,0.004333347302411045,0.0055154887903723585,0.004373980940346512,0.004628270479046235,0.004732114268649059,0.005451591342268688,0.004033944093056556,0.004902856289268797,0.0043253061504500735,0.004275715684670288,0.005648289540969003,0.004274320283616805,0.00402478005427288,0.004483310600834608,0.0051278710157197155,0.0059332639317409095,0.006085188282442426,0.00602375153336553,0.005492355358354011,0.005663259539869685,0.004975025615667839,0.004334048677460494,0.005877720782820532,0.005906794229891882,0.00506217559647739,0.006354520153172151,0.005648010872132286,0.0058516562943521115,0.005201223134303979,0.005811485480482309,0.007105949242461694,0.007265638651520314,0.005919865970346709
American Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,0.0,0.00014533565894267532,0.0002880026266663228,0.0006049670499962474,0.00097466101395646,0.0012600378828157123,0.001221690484095081,0.0014675409293237306,0.0015571283712057086,0.0018760784884182366,0.0018457766627410065,0.0023789968673804812,0.002462893118093657,0.002644413784673382,0.002815647348697825,0.0030828422697985127,0.0029487389046061944,0.0025630831542968213,0.003808116875492373,0.002897504066686441,0.004139819005729908,0.0033421812146609514,0.004300610334297829,0.0044732045713346495,0.004172813875514268,0.005440249314163652,0.00527845717258535,0.0055667056815425515,0.005117792085404992,0.00457215285979567,0.005957676400722476,0.006116653994338018,0.005367077291290099,0.006654509744549373,0.006897343347168897,0.007082910417876211,0.007778394911595059,0.005826061568954981,0.006201867851344176,0.007071725075718688,0.00831309496734726,0.007807792357533024,0.00726471326655713,0.009031497940766567,0.007047216858920816,0.007457947133041005,0.007238392132913628,0.010519304067249331,0.009129352190161607,0.008006262153642795,0.008649788066525287,0.007966932161607734,0.008430475226549942,0.010433291431772903,0.011852520666419758,0.00971725136918037,0.010452623387670392,0.010693712609859332,0.010845612838177138,0.012932900353274124,0.012136011207000611,0.010444407931893872,0.012309295549498094,0.009634708184530489,0.014005395905695564,0.01375042118641953,0.010853844390925063,0.014608124029708585,0.013638457153542193,0.013908938907072914,0.014691793856603465,0.014525055825304126,0.014814403464896774,0.014327456537016219,0.011880576021113545,0.012618059882627593,0.015232310194438372,0.0116271712160696,0.015729984137682874,0.015732789227152322,0.012486663625432024,0.012017613218864114,0.013920305090601012,0.017100478584792345,0.014483505185081477,0.013102501336297555,0.013136640680166267,0.01395523499437575,0.015118946126568259,0.01653588144089782,0.014522378829589608,0.012673435120799076,0.012899410133373855,0.017368164253027424,0.018271418807057526,0.018760820588838337,0.017477254562958885,0.01393398133786122,0.017730609387760263,0.017593603358250224,0.014352974391336355,0.0161082842920571,0.019098044267037765,0.017457586074922284,0.015269766382916971,0.014420770225406705,0.016096277997402167,0.019877136781277727,0.020185856980826734,0.02012800535338864,0.021161998890076205,0.01769573297892936,0.016620402853434316,0.01572805458602506,0.019519985686625503,0.02202030187522064,0.01796697944266727,0.01907747545408392,0.018651193719866094,0.019674476086443123,0.016312706493101056,0.019175785371907297,0.023761903629119403,0.018786309479064792,0.020989173430330913,0.020695284729166905,0.02352857982277377,0.022523282388039023,0.01979526245771107,0.02370821163627016,0.02536441470477272,0.022859583073285443,0.026346032006338192,0.021481656623608052,0.025519291287689278,0.024115103330978074,0.020632884479860066,0.025560980424685784,0.02113060380331076
Arkansas,0.0,4.784793121880363e-05,0.0001734263142808428,0.00031185799260264186,0.0005374983150790304,0.0005461819838333035,0.0006853351845084557,0.0005800648381899733,0.0006684798359356878,0.000808213539641554,0.0008649213305098811,0.0013221460367942369,0.001280635329491807,0.0014033685970265188,0.0013741034622070292,0.0012236421580256575,0.0016977940825365911,0.001768852482355322,0.0019432812149978616,0.0019130286826430126,0.0018959795304855597,0.00206139534592882,0.0017246326127843767,0.0021196776783016353,0.0019817598207464183,0.0023704917287996705,0.002173369646752362,0.0023914894908235577,0.0022201893927681006,0.0027931372968946016,0.0023614852184303888,0.0021185343918723484,0.0030610262423927024,0.0031868011931657702,0.0033532421966895685,0.003134584695079886,0.0029061282342400436,0.003239114933271121,0.0028377168770103473,0.003107871750822182,0.0028327775129396663,0.0029529342541726516,0.003143897347874796,0.003333479472040786,0.003203298314617132,0.0034112237604831917,0.0033703272515208512,0.004520066198716227,0.0037064899535631554,0.004533947105968503,0.00471197278563771,0.004207198070699523,0.003655385916159208,0.004564203624334338,0.003940208032963328,0.0052253048923487965,0.005182780716648088,0.004942628590167467,0.0038365900803333827,0.005233756436110323,0.004930879760946352,0.0055237335691064446,0.004553881541025928,0.004959191886379883,0.005690288013939664,0.004747975984480539,0.005003841330985975,0.006639660118740584,0.005165857822161323,0.006274691575907458,0.004795050401281686,0.005373694926007762,0.0050399742897347865,0.005192453516996875,0.006549942836608578,0.006468846206268749,0.00652225756387338,0.006503000543469457,0.005974867626986202,0.005869444871762913,0.006917826296692116,0.005694595464027827,0.0060778680793504595,0.006476210336623113,0.007863925373854691,0.007826730733800635,0.007161647871606683,0.006714623808998274,0.008450827401016898,0.006851223910315616,0.006978749343380626,0.00767746030011074,0.008146523153340609,0.006656575377625642,0.006374603252400209,0.008258812590133651,0.00823749293772522,0.009578101336122453,0.007427273810787113,0.0073150981176920695,0.007562470742804294,0.007448326066494643,0.009326926618576961,0.008459961233319522,0.007771712900095287,0.008581792311686683,0.008431644534154932,0.008171274873839214,0.01141023546616891,0.009508252835172759,0.008256178998253235,0.01142877831262902,0.01074879876277731,0.011073899109411034,0.011454962727904262,0.00967705017786714,0.011801157246775062,0.01259733097118401,0.01429616376383773,0.012958753613605437,0.011018141195714055,0.012975076309564846,0.012162491354324954,0.012444608636343429,0.012391030565097296,0.013417490571236099,0.013450380444865113,0.014904583591208994,0.015517622639800744,0.02041678010511465,0.021720994003926068,0.018966957143154495,0.023507204548261065,0.02164039191419125,0.025179810141995045,0.021739002367517447,0.022871679024062813,0.019210623199237407,0.025298455442095344
California,0.0,0.0005915194261407441,0.0014207441790487665,0.0035737727562367466,0.005618093071094974,0.006263912062072219,0.007219701564801427,0.009012362795874144,0.008911026898976668,0.008955526643785076,0.00946564771624427,0.01246375561791744,0.016381779769168922,0.012891658638408056,0.019121553553767122,0.015501563163514651,0.01577909332742101,0.021510958129977668,0.01904926323393302,0.02426008329966534,0.022373788924300166,0.0286951563159565,0.025566208506020323,0.029513489402412385,0.03142055211652185,0.030718298138727663,0.0355934457852942,0.03246758132302285,0.03682319037601963,0.0335059253992425,0.03874794025331775,0.04555771513899727,0.03631399238855608,0.039317690357141936,0.04018125196090186,0.04413859957919724,0.039333235935997246,0.045020603661622305,0.05499050489608198,0.05436351913784798,0.038756188976154876,0.03924174496223583,0.05405452987578033,0.05946157873906454,0.05352070201686004,0.06176864953177461,0.04352040514228609,0.06289523021366238,0.05562521804119151,0.05288557709152873,0.05602389131472469,0.06639770735042631,0.045708840927968994,0.05259670222300548,0.06618372660637917,0.0639392958114765,0.06962157622329117,0.06804404679190863,0.06517972287178982,0.07425859331141123,0.056222584446869145,0.0617388020719086,0.0680545400228681,0.07063422162624751,0.07186756829275735,0.07679397009478192,0.05741424359844953,0.0793496907795366,0.07907897558674952,0.07712776588610652,0.05697646507368245,0.0640605332695161,0.06791472930865697,0.07779168782276755,0.06986708751247815,0.07256400110106485,0.0736550786614072,0.0771475277005475,0.0811607796122938,0.0893620942053341,0.07212353848096102,0.06132663400468351,0.06778194281585397,0.07866583400025502,0.09181805917186543,0.07464557926566404,0.08983241196521922,0.06806436413039381,0.07016221190328548,0.0873626961171508,0.07951254272494263,0.06597897474726716,0.08850275268770273,0.07397936970011007,0.0915361831956521,0.07617930258115549,0.07153373131787147,0.09621446960083489,0.09734653458078145,0.09560859598717596,0.06912497970707737,0.06907195976143539,0.07190711583644169,0.10371553250055905,0.09507844882084719,0.0780481401849561,0.0714517120937027,0.07194435238487569,0.0996532695477225,0.09349232277477092,0.09632213347703922,0.07326732925883217,0.0939599771733025,0.11072428353251561,0.09327697949239949,0.08500267357424375,0.10132152717386868,0.09556553351101191,0.11508532428041926,0.08188757015813342,0.11973302454813088,0.12492650515193732,0.11756715586593766,0.10202676620420821,0.11035692040680299,0.11267836735143166,0.12561102244796601,0.09446113309513555,0.13312212304281992,0.1136205627387507,0.14909929635097577,0.13177519077088332,0.11212086766316405,0.11834778066811838,0.15688219591338412,0.15885202076122099,0.12227906112907971,0.1282681314733904,0.1365886007170359
Colorado,0.0,0.0001738845907041097,0.00037470104625919734,0.0005924116069129322,0.0013463296468634398,0.0020686737888467913,0.002229379774642844,0.003553454181398061,0.003802303119423505,0.0033870066202989994,0.003593560878033895,0.004458929028820216,0.004726980383072106,0.006824829364241722,0.006713127887680096,0.006687836766649148,0.006253224791872361,0.007451678122975168,0.00773013027648556,0.008377298862481113,0.012137751466134578,0.01207538822044022,0.010694165920969072,0.010981557423520832,0.011900603290064527,0.013303814574809936,0.012500197294957395,0.017526826818277812,0.01521477294705542,0.013362795920584467,0.014210022276624735,0.019754616584978218,0.017941146768409102,0.02084762317254178,0.021315555227873827,0.020680350502699268,0.025788621415104865,0.01882330567696229,0.026694380464029673,0.024046734697771764,0.02125954379132724,0.029394051509964308,0.029239027630113462,0.024122352231930273,0.025698374042559726,0.03295676677344776,0.026766872965680068,0.030848897442330162,0.03649261490291083,0.037594933111465494,0.028271463292054155,0.030214479949894974,0.03772329579118118,0.038900526451678547,0.04217773970942011,0.042696819741909094,0.03507138100047432,0.04279852688012309,0.03590722561160399,0.038699796828014284,0.0367787156976072,0.04583588930384342,0.04480984213097048,0.043149867314977684,0.04299729523515225,0.03434934696412122,0.04403005360861548,0.04467922956435526,0.045940525728241664,0.03802135322537513,0.049138616376724474,0.04560016154227914,0.05011059589562928,0.05076427083391564,0.05300114834040884,0.048471234908725895,0.05166162713106474,0.04250445030693014,0.0418498532566748,0.042854986733438745,0.05009469787204688,0.05116112560686561,0.0565603402457677,0.04871922800088561,0.05686270457549289,0.05273394013150053,0.05470960073627283,0.044087290248673125,0.05434981371291386,0.05205314052585498,0.050320800556138225,0.05356598848978837,0.047326713782691904,0.04885552109923761,0.04960625481796057,0.045546656392364736,0.05740162978763237,0.05266604652490316,0.052466847963434114,0.0613673832659676,0.04911178757184206,0.06001736653413358,0.04886226429077535,0.04607292089495817,0.04450044742948109,0.052707776079244234,0.04678140737447276,0.05707361610286822,0.06146733357800946,0.04588402608340825,0.06174449520091621,0.04610015794886355,0.04522914524449914,0.04908367631930602,0.06329904216344351,0.04770975225440907,0.047908841194917284,0.05921945606302434,0.04724509390875727,0.05783567602679921,0.06288117734736509,0.05191301514280733,0.04825703839890761,0.06671914779732295,0.0490250920574499,0.05297142144240802,0.05182520210930692,0.06481985831029621,0.046317325077333174,0.058963330276024156,0.05181258193524356,0.05958242171002489,0.05123415397335883,0.05036107559558679,0.06934141013214351,0.05369302037984313,0.06903929274345233,0.05060199918380044,0.06024926795253376
Connecticut,0.0,0.000949761221014551,0.0011576391174305633,0.0017916709476557382,0.0019985327332794566,0.002047815269484344,0.0027973024062402005,0.0024942742958482165,0.0034532751999595333,0.004087890254017582,0.005499296771003255,0.005790786813797077,0.006002039546019817,0.006295486512022318,0.005448195291995347,0.008331732643484531,0.00906839923475838,0.008824584519606637,0.008809554869457626,0.009133069415701606,0.009398910498128169,0.008830812884675026,0.012332612597155965,0.012648549373457095,0.013237186184529662,0.012977753510080675,0.014805202014687352,0.010533075806214607,0.011146598625438622,0.016432476403621683,0.016840408998172192,0.013374542782533425,0.014888008275303247,0.01623022935559659,0.014244718243661586,0.018223361639883084,0.015177273905364481,0.01529094214158883,0.01947255999781232,0.014683709035494496,0.017530164742445137,0.019359375799877815,0.020424976206227265,0.01711455987677133,0.019805997339201343,0.018912270998672022,0.01936256558073996,0.016570033182743627,0.022461927557704063,0.01984734432173036,0.01888777770707358,0.021512366487430223,0.018936644527352726,0.025144855528501264,0.022882260442756073,0.022948286521949874,0.024739226650649482,0.02012523307415095,0.02657038180415927,0.02648051207573638,0.020647506989785035,0.02053070353298113,0.018337769358103002,0.024741787078496415,0.02439373981113657,0.02200977228731541,0.022498736854476925,0.027020105377178697,0.021379468133227757,0.022546241395827726,0.026229236526279738,0.01905445934351723,0.025265822734200968,0.020939455607905864,0.02804232138377647,0.02772806653861751,0.027149256038832562,0.0189692835586116,0.024286483000696323,0.0231045640342429,0.01955981869901691,0.026979578160313565,0.023433931247768568,0.020829181898542024,0.027153261747741877,0.025686263265974268,0.024097909113957625,0.01954305592140513,0.024113031917216414,0.019474052154854822,0.020454120128609483,0.02323771546477425,0.02636753116915177,0.020411521234923277,0.02480620647615492,0.02408166562528511,0.023262202870588743,0.028398748073056472,0.02701169849012594,0.02121071225230736,0.025783786685125484,0.024945941274009658,0.020878666232183547,0.02888416616042657,0.01975235651487589,0.022346576014739578,0.02298445943943398,0.023602882056678435,0.02828132352564958,0.02650045546138704,0.023807625651258855,0.024311591022590746,0.026575450362247677,0.0227456454337003,0.027165557486980203,0.020411304342499537,0.02751269094531575,0.024668536525903676,0.02064988761936149,0.023630786054195496,0.028470067436209237,0.021816928186332234,0.022896814237413063,0.02358499378763958,0.023689901514689797,0.026930995011038617,0.02848362293670262,0.022372707364889888,0.020370409608877073,0.026308804094617475,0.023940033783310555,0.025565855951682398,0.026426632141055215,0.023865736475778436,0.02298868367305435,0.02855889170312256,0.029314433180439123,0.03157269446365105,0.02620171744058684
Delaware,0.0,5.643302821295178e-05,0.00010256728378699288,0.0002167291408527359,0.00036409257690266274,0.0004377105190567133,0.00047813866835911867,0.0005419608714624213,0.0006980524454232682,0.0006594413893485013,0.0006861491606015561,0.0006189245460621833,0.0007041324874074314,0.0009242804704510442,0.0011584911060239017,0.0012596710638472623,0.0010195495436413856,0.0011186661961312063,0.001553287199967745,0.001697359842966466,0.0014239835495872195,0.0019553958591017827,0.0017595453522319087,0.0018860930157792166,0.002108135110903181,0.001656925708263698,0.0021427267963587964,0.002028548967920485,0.0022515753291009314,0.0021316219772441205,0.0019569102075862794,0.002395819386929798,0.0025160361975626955,0.0031584263175179813,0.0033985946519870854,0.0035356210982512436,0.002853500114447142,0.0031194262901798183,0.0038470123385467127,0.004003108898839636,0.003885016475191092,0.0037570152049839463,0.0032947858214612967,0.003957765012688644,0.003235397967556245,0.004434879449769595,0.004473605106980547,0.00394167520424711,0.0034690829156408566,0.0040703845642184894,0.004579140236542182,0.004499713515159608,0.0038040925129240685,0.004294302162789822,0.005212177196524077,0.004031017358655279,0.004310995809849622,0.0052185555609163825,0.003797970806675641,0.005394571785559476,0.0052652181962945304,0.004530154268816941,0.004331063383229498,0.004321363150543753,0.004414011264035986,0.0041082749127595,0.0045800964203490105,0.00414863175353154,0.005492715300394486,0.004506094376536308,0.004373679112906808,0.004531611246079012,0.005387632496399403,0.004491603722263157,0.005616832848476459,0.005170580637345649,0.004752600764903393,0.005952709519108209,0.0062105120433279025,0.005571538940447211,0.006015163151873359,0.005843438731376722,0.00631491315609274,0.005675050088964101,0.004831445867003773,0.004831727795713854,0.004779046434782855,0.006076704507847379,0.00625539916977726,0.005795083021739082,0.005509763737277801,0.00620845700969005,0.006404672473160143,0.006235768634477112,0.005691717607730598,0.006134811967095429,0.006556197730274471,0.005422657801024358,0.0053185350411630965,0.005169423537191335,0.004908395424418537,0.00568120526758475,0.005702945431271304,0.006621250926460473,0.004772636029740309,0.005424612780609021,0.005881845000379522,0.00576176769579747,0.006647186045042937,0.005483762488970566,0.00571506949600053,0.006451969995228147,0.004815529675031007,0.004930115367341338,0.005072956929154787,0.005575106663860823,0.004987407405813918,0.00594762104948266,0.006139409460744093,0.006176206583070745,0.006244273450670511,0.006686252790873982,0.005014225593052415,0.006718436026166419,0.005062030354821018,0.0066248965209774234,0.005271264986910193,0.0066554571707990685,0.005469654733101602,0.005639671811185723,0.005868057190478019,0.006640245598375402,0.005910278931319356,0.006701337843100723,0.006781977068405172,0.006004655319246972,0.006049818512779731,0.007089378510636697,0.005949918195479612
Diamond Princess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
